 ,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
3723,1.522E-4,7.750,4.317,0.045,0.014,0.014,31.163,0.942,0.016,5507,3068,153.435,0.014,1.007,0.993,0.901
3724,4.250E-4,2.338,4.323,0.076,0.024,0.023,173.377,0.920,0.026,1654,3074,170.538,0.024,1.054,0.949,0.917
3725,2.155E-4,4.580,4.320,0.055,0.020,0.014,116.490,0.880,0.021,3253,3067,121.608,0.015,1.434,0.697,0.897
3726,1.740E-4,5.427,4.318,0.048,0.016,0.014,10.072,0.968,0.017,3855,3075,41.634,0.014,1.097,0.911,0.917
3727,1.937E-4,7.372,4.318,0.050,0.017,0.014,147.945,0.980,0.019,5237,3069,153.435,0.015,1.230,0.813,0.920
3728,3.875E-4,2.256,4.324,0.074,0.027,0.019,52.156,0.881,0.028,1598,3084,57.095,0.021,1.425,0.702,0.938
3729,2.412E-4,4.952,4.320,0.060,0.021,0.015,157.940,0.844,0.023,3516,3067,137.490,0.015,1.450,0.690,0.894
3730,3.637E-4,5.138,4.324,0.108,0.027,0.017,1.297,0.393,0.033,3644,3075,160.017,0.023,1.559,0.642,0.628
3731,1.226E-4,6.934,4.319,0.039,0.014,0.011,149.114,0.991,0.015,4927,3069,158.199,0.012,1.218,0.821,0.892
3732,7.314E-4,8.077,4.328,0.106,0.032,0.029,29.678,0.811,0.036,5733,3075,168.690,0.028,1.104,0.906,0.893
3733,1.581E-4,9.522,4.320,0.046,0.016,0.013,102.500,0.959,0.017,6770,3067,114.444,0.013,1.252,0.799,0.925
3734,2.234E-4,4.828,4.323,0.060,0.021,0.014,120.417,0.773,0.023,3429,3068,122.735,0.016,1.524,0.656,0.876
3735,1.463E-4,8.759,4.322,0.045,0.016,0.012,91.901,0.906,0.017,6228,3068,99.462,0.013,1.340,0.746,0.886
3736,6.919E-4,1.269,4.329,0.099,0.034,0.026,8.238,0.887,0.037,890,3084,15.642,0.027,1.302,0.768,0.937
3737,0.001,5.894,4.345,0.156,0.053,0.028,70.668,0.613,0.059,4184,3108,64.654,0.030,1.876,0.533,0.862
3738,6.702E-4,6.104,4.330,0.101,0.037,0.023,154.685,0.833,0.038,4328,3077,164.932,0.024,1.613,0.620,0.922
3739,2.886E-4,8.392,4.326,0.063,0.019,0.019,169.181,0.911,0.021,5963,3071,126.870,0.020,1.024,0.976,0.915
3740,2.787E-4,3.280,4.328,0.065,0.024,0.015,41.886,0.840,0.024,2325,3084,35.538,0.017,1.557,0.642,0.887
3741,2.234E-4,6.993,4.326,0.056,0.018,0.016,177.319,0.886,0.020,4968,3072,158.962,0.017,1.150,0.869,0.908
3742,0.007,5.656,4.383,0.467,0.124,0.070,147.283,0.389,0.141,3984,3094,164.995,0.089,1.782,0.561,0.723
3743,4.606E-4,4.554,4.334,0.089,0.030,0.020,74.174,0.735,0.031,3237,3094,71.565,0.022,1.489,0.672,0.868
3744,2.392E-4,5.409,4.332,0.059,0.023,0.014,63.410,0.864,0.024,3845,3089,72.646,0.015,1.666,0.600,0.900
3745,1.581E-4,5.520,4.329,0.044,0.015,0.014,45.004,1.000,0.016,3922,3083,37.875,0.014,1.096,0.913,0.930
