 ,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
142,0.008,2.583,1.704,0.458,0.188,0.057,27.943,0.507,0.187,1743,1225,29.310,0.062,3.274,0.305,0.901
143,0.010,3.385,1.730,0.435,0.150,0.087,53.303,0.681,0.148,2320,1234,39.523,0.092,1.732,0.577,0.903
144,0.006,5.281,1.703,0.345,0.135,0.056,8.395,0.627,0.133,3644,1184,178.152,0.059,2.389,0.419,0.933
145,0.021,10.452,1.766,0.577,0.174,0.155,150.002,0.800,0.182,7269,1181,133.727,0.156,1.121,0.892,0.950
146,0.009,1.085,1.767,0.404,0.151,0.075,56.111,0.679,0.151,721,1271,43.078,0.078,2.024,0.494,0.916
147,0.017,1.816,1.777,0.522,0.187,0.113,29.872,0.768,0.188,1222,1288,48.077,0.113,1.645,0.608,0.964
148,0.040,0.352,1.910,1.053,0.350,0.146,110.632,0.455,0.386,179,1201,110.382,0.181,2.402,0.416,0.843
149,0.055,0.688,1.876,1.186,0.360,0.193,103.635,0.487,0.382,390,1211,119.346,0.224,1.864,0.536,0.784
150,0.007,5.440,1.795,0.394,0.138,0.065,109.611,0.570,0.154,3789,1203,111.306,0.080,2.122,0.471,0.855
151,0.009,5.332,1.790,0.392,0.141,0.081,26.841,0.740,0.141,3688,1281,35.942,0.081,1.736,0.576,0.946
152,0.005,3.311,1.809,0.308,0.099,0.069,131.546,0.710,0.108,2303,1228,124.743,0.070,1.428,0.700,0.908
153,0.007,2.159,1.824,0.409,0.161,0.056,29.282,0.537,0.164,1460,1287,19.385,0.068,2.860,0.350,0.881
154,0.073,6.348,1.974,1.643,0.435,0.215,131.276,0.342,0.483,4353,1241,120.208,0.279,2.021,0.495,0.739
155,0.033,8.786,1.969,0.899,0.351,0.118,84.972,0.507,0.353,6117,1499,83.249,0.125,2.971,0.337,0.919
156,0.019,5.819,1.904,0.699,0.285,0.084,146.967,0.484,0.300,3981,1268,143.349,0.094,3.384,0.295,0.917
157,0.071,3.692,2.013,1.947,0.334,0.270,121.846,0.235,0.466,2447,1282,121.446,0.372,1.235,0.810,0.644
158,0.010,2.846,1.873,0.431,0.125,0.105,20.808,0.696,0.144,1941,1294,5.711,0.116,1.198,0.835,0.930
159,4.011E-4,7.335,1.843,0.076,0.029,0.018,35.519,0.865,0.030,5118,1294,35.218,0.019,1.606,0.623,0.920
160,0.006,7.067,1.912,0.372,0.134,0.058,65.003,0.551,0.154,4912,1382,61.771,0.065,2.330,0.429,0.898
161,0.015,1.188,1.936,0.512,0.155,0.125,34.175,0.731,0.162,787,1391,42.852,0.127,1.241,0.806,0.923
162,0.011,5.260,1.896,0.550,0.222,0.060,178.152,0.439,0.240,3590,1317,1.364,0.064,3.674,0.272,0.900
163,0.071,8.994,2.047,1.124,0.375,0.242,89.854,0.710,0.376,6229,1540,63.825,0.230,1.551,0.645,0.958
164,0.005,8.510,1.916,0.315,0.105,0.063,47.679,0.664,0.116,5919,1369,51.009,0.068,1.668,0.599,0.893
165,0.006,10.291,1.916,0.336,0.126,0.062,146.344,0.680,0.126,7155,1318,157.230,0.065,2.040,0.490,0.911
166,0.043,2.641,2.023,0.953,0.330,0.168,38.257,0.601,0.350,1779,1515,51.304,0.177,1.966,0.509,0.932
167,0.018,2.313,1.987,0.585,0.181,0.129,54.342,0.673,0.197,1576,1450,66.038,0.143,1.407,0.711,0.924
168,0.018,6.541,2.000,0.586,0.219,0.103,93.949,0.647,0.223,4581,1480,87.797,0.108,2.133,0.469,0.939
169,0.009,9.303,1.976,0.385,0.128,0.093,127.936,0.791,0.137,6473,1342,125.676,0.093,1.384,0.723,0.950
170,0.007,3.989,1.988,0.404,0.160,0.058,37.842,0.562,0.162,2743,1414,32.705,0.065,2.745,0.364,0.872
171,0.006,10.432,2.021,0.347,0.123,0.067,106.995,0.678,0.133,7281,1364,107.464,0.074,1.838,0.544,0.911
172,0.028,1.943,2.044,0.871,0.358,0.100,21.120,0.463,0.353,1242,1458,16.744,0.106,3.594,0.278,0.880
173,0.010,4.564,2.063,0.438,0.159,0.078,85.020,0.640,0.168,3173,1496,74.659,0.080,2.029,0.493,0.921
174,0.019,5.429,2.093,0.836,0.275,0.086,126.434,0.333,0.296,3726,1390,131.082,0.103,3.197,0.313,0.825
175,0.067,6.932,2.175,1.105,0.362,0.236,29.380,0.691,0.376,4708,1530,9.426,0.239,1.533,0.652,0.935
176,0.061,10.834,2.179,1.531,0.349,0.223,30.827,0.327,0.434,7428,1626,42.464,0.302,1.568,0.638,0.703
177,0.006,5.557,2.068,0.373,0.155,0.049,146.759,0.547,0.156,3840,1412,142.815,0.052,3.140,0.318,0.921
178,0.005,8.635,2.103,0.358,0.142,0.049,133.596,0.536,0.148,6009,1430,131.082,0.057,2.892,0.346,0.893
179,0.012,3.294,2.121,0.579,0.231,0.068,36.640,0.464,0.244,2240,1537,39.289,0.081,3.392,0.295,0.870
180,0.015,4.126,2.119,0.594,0.191,0.103,3.017,0.548,0.196,2821,1488,9.256,0.125,1.854,0.539,0.795
