 ,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
191,3.819E-4,6.116,0.200,0.086,0.029,0.017,61.162,0.643,0.031,4296,151,50.528,0.022,1.731,0.578,0.806
192,0.003,2.295,0.216,0.233,0.075,0.053,0.962,0.715,0.083,1584,148,173.118,0.057,1.416,0.706,0.896
193,1.253E-4,3.007,0.196,0.041,0.014,0.011,50.044,0.951,0.015,2114,143,68.199,0.012,1.229,0.814,0.892
194,1.435E-4,9.980,0.199,0.044,0.016,0.012,114.535,0.951,0.017,7020,134,109.983,0.013,1.336,0.749,0.899
195,1.697E-4,4.498,0.201,0.048,0.017,0.013,60.129,0.911,0.018,3162,147,67.380,0.014,1.291,0.774,0.898
196,1.515E-4,10.623,0.198,0.044,0.016,0.012,27.745,0.967,0.017,7468,142,24.444,0.013,1.328,0.753,0.920
197,1.919E-4,9.948,0.201,0.051,0.017,0.014,149.996,0.919,0.018,6995,136,128.660,0.015,1.208,0.828,0.905
198,2.788E-4,10.381,0.206,0.068,0.024,0.015,97.583,0.762,0.025,7301,154,76.759,0.016,1.679,0.595,0.882
199,1.536E-4,1.091,0.202,0.044,0.015,0.013,173.550,0.980,0.016,762,140,164.745,0.013,1.182,0.846,0.921
200,1.677E-4,5.534,0.203,0.047,0.017,0.013,8.904,0.946,0.018,3887,144,18.435,0.013,1.355,0.738,0.922
201,1.394E-4,6.042,0.204,0.043,0.014,0.012,83.582,0.961,0.016,4249,149,79.695,0.013,1.157,0.865,0.885
202,4.324E-4,6.331,0.213,0.083,0.029,0.019,118.376,0.794,0.030,4450,139,121.430,0.020,1.522,0.657,0.894
203,0.009,8.142,0.274,0.447,0.138,0.085,132.516,0.578,0.144,5724,139,106.101,0.096,1.620,0.617,0.864
204,0.007,8.989,0.257,0.335,0.114,0.075,76.688,0.755,0.119,6312,222,78.288,0.079,1.511,0.662,0.932
205,0.003,3.448,0.230,0.197,0.062,0.053,60.156,0.841,0.064,2415,182,54.904,0.055,1.174,0.852,0.934
206,1.536E-4,3.262,0.209,0.044,0.014,0.014,33.201,0.980,0.015,2291,150,33.690,0.014,1.058,0.946,0.916
207,1.556E-4,2.563,0.210,0.044,0.016,0.012,137.367,0.993,0.017,1799,143,124.992,0.013,1.357,0.737,0.922
208,1.657E-4,5.014,0.210,0.047,0.016,0.013,19.850,0.934,0.017,3522,150,24.444,0.014,1.191,0.840,0.901
209,2.425E-4,7.602,0.213,0.065,0.023,0.013,43.548,0.730,0.025,5341,157,51.843,0.016,1.737,0.576,0.854
210,0.004,7.825,0.248,0.238,0.080,0.056,92.268,0.783,0.084,5493,201,75.256,0.059,1.419,0.705,0.929
211,1.899E-4,9.188,0.214,0.052,0.018,0.014,127.830,0.897,0.019,6459,146,147.529,0.014,1.296,0.771,0.879
212,1.172E-4,3.647,0.213,0.039,0.013,0.012,137.359,0.967,0.014,2561,149,168.690,0.012,1.111,0.900,0.872
213,0.004,3.920,0.244,0.262,0.080,0.067,3.898,0.776,0.087,2726,177,10.389,0.071,1.204,0.831,0.922
214,2.930E-4,0.854,0.223,0.072,0.027,0.014,107.802,0.707,0.028,599,147,104.744,0.017,1.913,0.523,0.833
215,1.334E-4,9.209,0.215,0.041,0.014,0.012,169.952,1.000,0.015,6474,149,158.199,0.013,1.166,0.858,0.904
216,2.020E-4,5.073,0.219,0.052,0.017,0.015,171.104,0.924,0.018,3562,153,157.380,0.016,1.111,0.900,0.901
217,1.576E-4,1.718,0.219,0.047,0.017,0.012,161.631,0.907,0.018,1202,153,161.565,0.013,1.389,0.720,0.886
218,4.324E-4,8.727,0.230,0.086,0.028,0.019,74.996,0.742,0.033,6138,172,72.350,0.021,1.465,0.683,0.882
