 ,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
87,0.004,6.606,0.448,0.261,0.072,0.063,159.209,0.662,0.084,4617,303,149.534,0.071,1.147,0.871,0.883
88,2.043E-4,0.095,0.418,0.055,0.022,0.012,172.112,0.840,0.023,59,293,172.875,0.013,1.816,0.551,0.894
89,2.933E-4,6.441,0.429,0.065,0.023,0.017,35.295,0.873,0.023,4522,306,37.569,0.018,1.368,0.731,0.906
90,2.751E-4,7.238,0.435,0.064,0.026,0.014,57.012,0.840,0.026,5085,314,60.642,0.015,1.860,0.538,0.913
91,0.005,9.689,0.464,0.305,0.093,0.072,146.384,0.706,0.101,6776,321,174.369,0.076,1.291,0.775,0.895
92,1.274E-4,6.273,0.438,0.041,0.013,0.012,12.110,0.966,0.015,4406,310,16.699,0.013,1.100,0.909,0.900
93,0.027,8.154,0.529,0.695,0.243,0.143,43.061,0.713,0.256,5655,410,29.982,0.150,1.695,0.590,0.943
94,0.009,9.583,0.488,0.381,0.125,0.093,153.697,0.783,0.125,6701,325,162.801,0.100,1.347,0.742,0.928
95,0.009,1.852,0.493,0.374,0.118,0.092,53.629,0.769,0.129,1272,381,49.467,0.100,1.284,0.779,0.925
96,0.010,3.848,0.481,0.470,0.170,0.078,178.183,0.594,0.171,2644,328,171.870,0.087,2.184,0.458,0.893
97,1.416E-4,7.603,0.441,0.044,0.014,0.013,132.416,0.938,0.015,5343,306,123.690,0.013,1.137,0.880,0.892
98,2.407E-4,5.329,0.447,0.060,0.024,0.013,108.590,0.846,0.025,3744,306,113.629,0.013,1.898,0.527,0.922
99,1.294E-4,9.225,0.448,0.040,0.014,0.012,43.372,0.998,0.015,6482,317,29.055,0.013,1.122,0.891,0.921
100,0.005,5.152,0.495,0.295,0.098,0.065,41.372,0.720,0.099,3588,361,32.093,0.064,1.502,0.666,0.921
101,0.001,9.808,0.473,0.137,0.039,0.034,146.806,0.693,0.044,6882,324,140.194,0.038,1.134,0.882,0.879
102,0.005,6.900,0.508,0.302,0.095,0.071,129.840,0.731,0.101,4821,343,149.452,0.074,1.327,0.754,0.912
103,0.008,7.094,0.508,0.364,0.123,0.088,27.664,0.802,0.136,4949,386,33.524,0.088,1.408,0.710,0.964
104,0.009,8.821,0.526,0.419,0.112,0.107,137.008,0.673,0.129,6152,359,168.566,0.112,1.042,0.960,0.872
105,1.355E-4,1.360,0.476,0.042,0.014,0.013,101.977,0.987,0.015,954,330,106.699,0.013,1.057,0.946,0.899
106,1.436E-4,7.504,0.494,0.043,0.015,0.013,0.000,0.989,0.016,5271,347,169.695,0.013,1.163,0.860,0.899
107,0.010,10.970,0.576,0.421,0.134,0.097,62.309,0.719,0.151,7690,454,75.311,0.100,1.388,0.721,0.921
108,2.063E-4,11.075,0.512,0.052,0.020,0.013,94.098,0.955,0.021,7786,353,105.945,0.013,1.491,0.671,0.936
109,1.861E-4,0.044,0.513,0.051,0.016,0.015,143.382,0.890,0.018,25,358,141.340,0.016,1.111,0.900,0.889
110,2.225E-4,8.696,0.514,0.056,0.018,0.016,106.109,0.877,0.019,6112,368,72.897,0.017,1.105,0.905,0.891
111,3.843E-4,2.181,0.530,0.096,0.030,0.016,154.530,0.528,0.031,1525,366,146.310,0.020,1.843,0.542,0.803
112,0.055,5.991,0.728,1.432,0.515,0.136,127.549,0.338,0.508,4088,399,130.462,0.147,3.778,0.265,0.868
113,0.003,6.116,0.568,0.221,0.073,0.056,102.062,0.819,0.076,4291,373,104.036,0.060,1.309,0.764,0.939
114,1.578E-4,5.509,0.544,0.046,0.016,0.013,122.516,0.955,0.017,3872,377,109.983,0.013,1.256,0.796,0.912
115,1.699E-4,6.703,0.546,0.049,0.018,0.012,62.301,0.880,0.019,4709,389,53.973,0.013,1.455,0.687,0.889
116,2.407E-4,7.249,0.553,0.059,0.021,0.015,132.155,0.860,0.021,5093,383,126.870,0.016,1.382,0.724,0.898
117,1.578E-4,1.337,0.556,0.048,0.017,0.012,27.356,0.858,0.018,935,395,38.660,0.013,1.394,0.718,0.891
118,0.004,1.594,0.589,0.266,0.082,0.064,155.514,0.727,0.094,1090,406,163.217,0.066,1.273,0.786,0.899
119,1.153E-4,6.191,0.558,0.039,0.013,0.011,129.703,0.967,0.014,4351,388,113.962,0.012,1.145,0.874,0.891
120,2.872E-4,9.136,0.568,0.063,0.019,0.019,83.036,0.910,0.021,6418,404,42.274,0.020,1.029,0.972,0.907
121,1.679E-4,7.429,0.566,0.046,0.016,0.014,179.043,0.980,0.017,5218,395,160.017,0.014,1.142,0.876,0.912
122,2.528E-4,6.609,0.570,0.058,0.020,0.016,22.415,0.936,0.022,4641,405,31.608,0.016,1.217,0.822,0.954
123,1.881E-4,6.573,0.576,0.050,0.016,0.015,91.851,0.961,0.018,4619,399,104.036,0.016,1.082,0.924,0.907
124,2.063E-4,7.618,0.585,0.055,0.021,0.012,79.600,0.859,0.022,5355,419,75.069,0.013,1.692,0.591,0.915
125,0.008,7.697,0.642,0.419,0.171,0.059,22.809,0.568,0.175,5353,481,19.904,0.066,2.882,0.347,0.930
126,0.004,11.111,0.646,0.254,0.079,0.059,58.814,0.716,0.090,7797,487,78.158,0.067,1.332,0.751,0.896
127,1.173E-4,7.921,0.613,0.039,0.013,0.012,118.912,0.984,0.014,5568,426,113.962,0.012,1.106,0.904,0.899
128,2.569E-4,6.550,0.615,0.063,0.023,0.014,172.261,0.823,0.023,4597,433,14.036,0.015,1.572,0.636,0.894
129,1.901E-4,5.498,0.618,0.050,0.016,0.015,81.308,0.971,0.018,3865,428,104.036,0.016,1.084,0.923,0.908
130,4.450E-4,6.341,0.624,0.082,0.028,0.020,105.659,0.840,0.031,4455,429,108.435,0.021,1.427,0.701,0.903
131,0.036,3.414,0.755,0.920,0.287,0.160,52.193,0.537,0.291,2322,596,53.354,0.171,1.789,0.559,0.905
